HKATOTTG,name,YEAR,TN_km2,W_km2,AIR_km2,DW_km2,MSW_km2,TN_km2_lag1,heavy
UA26060130000047466,Долинська міська громада,2020,3.883821835778598,1049.658199142158,382.273812315101,0.27882022496767117,46.3710375557654,5.037855470034161,False
UA26060130000047466,Долинська міська громада,2021,6.912803942479002,979.3813292075969,623.5895113756363,0.29338099501963644,45.9666128799385,3.883821835778598,False
UA26060130000047466,Долинська міська громада,2022,5.607748622752958,,487.1916546344689,0.2225147814790541,47.59667826466008,6.912803942479002,False
UA26060130000047466,Долинська міська громада,2023,5.496619457972792,6.325813995178641,431.51568662768733,0.12238455454636156,28.985164672484892,5.607748622752958,False
UA26060130000047466,Долинська міська громада,2024,8.460063852110533,209.11659345863518,325.0875134749841,0.10628507298205554,51.960749060234804,5.496619457972792,False
UA26060170000091466,Калуська міська громада,2019,1.99110478748675,42.03012914119935,5111.274519773533,37.50837919223028,342.37944326401754,,True
UA26060170000091466,Калуська міська громада,2020,1.1878750152619815,4.123717543061455,4204.325572577277,38.661862397526576,262.4227086494208,1.99110478748675,True
UA26060170000091466,Калуська міська громада,2021,1.7573008162288362,145.12061654706932,3819.1312673107873,42.21424976856496,251.2765568435151,1.1878750152619815,True
UA26060170000091466,Калуська міська громада,2022,3.277026629405276,223.65989573075595,2116.5880953569135,25.07751227458028,136.497548983898,1.7573008162288362,True
UA26060170000091466,Калуська міська громада,2023,6.58045048137193,377.7970492984329,1820.896778561799,23.188149924908668,149.17587100790192,3.277026629405276,True
UA26060170000091466,Калуська міська громада,2024,9.269196150837939,253.7291982123286,1286.5025431045583,12.12967460822468,128.26572596940426,6.58045048137193,True
UA26060210000091421,Перегінська селищна громада,2019,0.8467244001132208,,0.025111663285576433,,1.7136569209012482,,False
UA26060210000091421,Перегінська селищна громада,2020,1.151987193628754,,0.07242048988244072,,1.7481750983218507,0.8467244001132208,False
UA26060210000091421,Перегінська селищна громада,2021,1.5138824510996574,1105.686701146217,0.015511770005336819,0.0012984028321475164,1.596621099658845,1.151987193628754,False
